date_time,Date,Time (GMT),Predicted (ft),Preliminary (ft),Verified (ft),Verified (m),diked_model_m,volume_m3,Qtotal_m3s
2022-07-14 18:24:00,2022/07/14,18:24,7.647,-,8.31,2.5328880000000003,1.0322467201767382,631611.8425299167,-12.4385594323338
2022-07-14 18:30:00,2022/07/14,18:30,7.432,-,8.1,2.46888,1.0399638865229313,636089.7239255569,-12.346546139506469
2022-07-14 18:36:00,2022/07/14,18:36,7.211,-,7.92,2.414016,1.0476239657208357,640534.4805357791,-12.267952669234216
2022-07-14 18:42:00,2022/07/14,18:42,6.985,-,7.73,2.356104,1.0552352837348495,644950.9434967035,-12.184107291931397
2022-07-14 18:48:00,2022/07/14,18:48,6.754,-,7.51,2.289048,1.0627945821619065,649337.2221217988,-12.085365021637063
2022-07-14 18:54:00,2022/07/14,18:54,6.517,-,7.3,2.22504,1.0702926186293769,653687.9535295882,-11.990611697800158
2022-07-14 19:00:00,2022/07/14,19:00,6.276,-,7.07,2.154936,1.0776766792814976,658004.5737407962,-11.885362788527729
2022-07-14 19:06:00,2022/07/14,19:06,6.032,-,6.79,2.069592,1.0849487498982584,662283.3043446662,0.5427219342059718
2022-07-14 19:12:00,2022/07/14,19:12,5.783,-,6.57,2.002536,1.0846166849625023,662087.9244483521,0.5466331349555529
2022-07-14 19:18:00,2022/07/14,19:18,5.532,-,6.29,1.917192,1.0842822269548178,661891.136519768,0.5518283678670208
2022-07-14 19:24:00,2022/07/14,19:24,5.278,-,6.03,1.8379440000000002,1.0839445902388958,661692.4783073359,0.5568938815524219
2022-07-14 19:30:00,2022/07/14,19:30,5.023,-,5.76,1.755648,1.0836038541835689,661491.996509977,0.5624442410207283
2022-07-14 19:36:00,2022/07/14,19:36,4.765,-,5.49,1.6733520000000002,1.0832597221354803,661289.5165832096,0.5683444320750687
2022-07-14 19:42:00,2022/07/14,19:42,4.507,-,5.21,1.588008,1.0829119800498386,661084.9125876626,-3.975619632387053
2022-07-14 19:48:00,2022/07/14,19:48,4.248,-,4.95,1.50876,1.0853444667333754,662516.1356553219,-3.584605403079082
2022-07-14 19:54:00,2022/07/14,19:54,3.99,-,4.69,1.4295120000000001,1.0875377109858413,663806.5936004303,-3.155002810361132
2022-07-14 20:00:00,2022/07/14,20:00,3.732,-,4.43,1.350264,1.0894681024800892,664942.3946121603,-2.6720524156619923
2022-07-14 20:06:00,2022/07/14,20:06,3.475,-,4.18,1.274064,1.0911030003123319,665904.3334817986,-2.131499618580285
2022-07-14 20:12:00,2022/07/14,20:12,3.221,-,3.93,1.197864,1.0924071603974475,666671.6733444876,-1.4602388274036784
2022-07-14 20:18:00,2022/07/14,20:18,2.97,-,3.66,1.1155680000000001,1.0933006089239379,667197.3593223529,-0.3163478528322198
2022-07-14 20:24:00,2022/07/14,20:24,2.722,-,3.39,1.0332720000000002,1.0934941666609788,667311.2445493725,0.8728334505957589
2022-07-14 20:30:00,2022/07/14,20:30,2.479,-,3.15,0.96012,1.0929601226774386,666997.024507158,0.9779611315302708
2022-07-14 20:36:00,2022/07/14,20:36,2.241,-,2.92,0.890016,1.092361756221532,666644.958499807,1.0533224603919475
2022-07-14 20:42:00,2022/07/14,20:42,2.009,-,2.64,0.804672,1.091717279864312,666265.762414066,1.1291970098266386
2022-07-14 20:48:00,2022/07/14,20:48,1.784,-,2.37,0.722376,1.0910263795912787,665859.2514905285,1.192236171881665
2022-07-14 20:54:00,2022/07/14,20:54,1.568,-,2.15,0.65532,1.0902969087465058,665430.046468651,3.2607244088665177
2022-07-14 21:00:00,2022/07/14,21:00,1.361,-,1.91,0.582168,1.0883018313908561,664256.1856814591,3.465695986431543
2022-07-14 21:06:00,2022/07/14,21:06,1.164,-,1.67,0.509016,1.0861813419789654,663008.5351263438,3.6563721731442733
2022-07-14 21:12:00,2022/07/14,21:12,0.977,-,1.43,0.43586400000000003,1.0839441871594313,661692.2411440118,26.727457686331874
2022-07-14 21:18:00,2022/07/14,21:18,0.803,-,1.2,0.36576000000000003,1.0675048569168117,652070.3563769324,3.964357061931528
2022-07-14 21:24:00,2022/07/14,21:24,0.642,-,1.01,0.307848,1.0650452792567893,650643.187834637,15.599990916276877
2022-07-14 21:30:00,2022/07/14,21:30,0.495,-,0.82,0.249936,1.055366688616537,645027.1911047773,35.916738981014305
2022-07-14 21:36:00,2022/07/14,21:36,0.363,-,0.66,0.201168,1.0330831234788596,632097.1650716121,35.9312377890479
2022-07-14 21:42:00,2022/07/14,21:42,0.246,-,0.55,0.16764,1.0107725452756215,619161.9194675549,35.85057455308035
2022-07-14 21:48:00,2022/07/14,21:48,0.145,-,0.4,0.12192000000000001,0.9882288549682284,606255.7126284459,35.84087527286622
2022-07-14 21:54:00,2022/07/14,21:54,0.061,-,0.29,0.088392,0.9656912637979366,593352.9975302141,35.75519234689464
2022-07-14 22:00:00,2022/07/14,22:00,-0.005,-,0.22,0.067056,0.9431035194713476,580481.1282853321,35.59308595126522
2022-07-14 22:06:00,2022/07/14,22:06,-0.054,-,0.14,0.04267200000000001,0.920402671125008,567667.6173428766,35.447394499366304
2022-07-14 22:12:00,2022/07/14,22:12,-0.085,-,0.11,0.033528,0.8977947430598556,554906.5553231047,14.655678389140135
2022-07-14 22:18:00,2022/07/14,22:18,-0.097,-,0.07,0.021336000000000004,0.8884407295187314,549630.5111030142,35.16180171734936
2022-07-14 22:24:00,2022/07/14,22:24,-0.091,-,0.04,0.012192000000000001,0.8656696647300473,536972.2624847684,14.517419887185582
2022-07-14 22:30:00,2022/07/14,22:30,-0.067,-,0.05,0.015240000000000002,0.8562680671818611,531745.9913253816,34.780521057799014
2022-07-14 22:36:00,2022/07/14,22:36,-0.025,-,0.07,0.021336000000000004,0.8337439228061605,519225.0037445739,34.45162870899656
2022-07-14 22:42:00,2022/07/14,22:42,0.035,-,0.11,0.033528,0.8111330058182216,506822.41740933515,34.08625330283367
2022-07-14 22:48:00,2022/07/14,22:48,0.112,-,0.19,0.057912000000000005,0.788640721588295,494551.36622031505,33.65200772326906
2022-07-14 22:54:00,2022/07/14,22:54,0.206,-,0.31,0.094488,0.7664349802915087,482436.6434399382,33.15307148423883
2022-07-14 23:00:00,2022/07/14,23:00,0.316,-,0.39,0.118872,0.7440681265940985,470501.5377056122,32.726418013738055
2022-07-14 23:06:00,2022/07/14,23:06,0.442,-,0.5,0.1524,0.7219712580148427,458720.02722066647,30.23305107875646
2022-07-14 23:12:00,2022/07/14,23:12,0.583,-,0.67,0.204216,0.701485474208515,447836.12883231416,28.01122589685737
2022-07-14 23:18:00,2022/07/14,23:18,0.737,-,0.83,0.252984,0.6820204405925704,437752.0875094455,3.242878081770197
2022-07-14 23:24:00,2022/07/14,23:24,0.905,-,1.0,0.3048,0.6797669608231917,436584.65140000824,21.842291357961575
2022-07-14 23:30:00,2022/07/14,23:30,1.086,-,1.15,0.35052,0.66458872702873,428721.42651114205,15.245965331188794
2022-07-14 23:36:00,2022/07/14,23:36,1.277,-,1.37,0.41757600000000006,0.653994287900223,423232.8789919141,1.0854602128685973
2022-07-14 23:42:00,2022/07/14,23:42,1.48,-,1.62,0.49377600000000005,0.6532400003295876,422842.1133152814,1.0087365602629144
2022-07-14 23:48:00,2022/07/14,23:48,1.692,-,1.83,0.5577840000000001,0.6525390281148244,422478.9681535867,0.9279451988941714
2022-07-14 23:54:00,2022/07/14,23:54,1.914,-,2.03,0.618744,0.6518941979115075,422144.90788198484,0.8169190566420683
2022-07-15 00:00:00,2022/07/15,00:00,2.143,-,2.29,0.6979920000000001,0.6513265199042115,421850.8170215937,-0.7516929112623147
2022-07-15 00:06:00,2022/07/15,00:06,2.381,-,2.56,0.7802880000000001,0.6518488721868452,422121.42646964814,-1.6794963517980812
2022-07-15 00:12:00,2022/07/15,00:12,2.625,-,2.78,0.847344,0.6530159561647468,422726.04515629547,-2.2167912294116823
2022-07-15 00:18:00,2022/07/15,00:18,2.875,-,3.04,0.9265920000000001,0.6545564069811058,423524.08999888366,-2.7430151492703856
2022-07-15 00:24:00,2022/07/15,00:24,3.132,-,3.32,1.011936,0.6564625314144382,424511.575452621,-3.229496321820389
2022-07-15 00:30:00,2022/07/15,00:30,3.393,-,3.62,1.1033760000000001,0.6587067121831869,425674.1941284763,0.5799301858539806
2022-07-15 00:36:00,2022/07/15,00:36,3.659,-,3.87,1.1795760000000002,0.6583037180192001,425465.41926156887,0.5736243353483023
2022-07-15 00:42:00,2022/07/15,00:42,3.929,-,4.13,1.258824,0.6579051057981002,425258.9145008435,0.5675424393202955
2022-07-15 00:48:00,2022/07/15,00:48,4.203,-,4.4,1.34112,0.6575107198936587,425054.5992226882,0.5616412486434129
2022-07-15 00:54:00,2022/07/15,00:54,4.48,-,4.69,1.4295120000000001,0.6571204347335161,424852.4083731765,0.5556904019128996
2022-07-15 01:00:00,2022/07/15,01:00,4.76,-,4.93,1.502664,0.6567342848237221,424652.3598284879,0.5510160259551034
2022-07-15 01:06:00,2022/07/15,01:06,5.043,-,5.2,1.5849600000000001,0.6563513831432446,424453.99405914405,-10.580205561978598
2022-07-15 01:12:00,2022/07/15,01:12,5.328,-,5.48,1.6703040000000002,0.6637035803546714,428262.86806145636,-10.737043617614422
2022-07-15 01:18:00,2022/07/15,01:18,5.615,-,5.77,1.758696,0.6711647645142755,432128.20376379753,-10.897107844828287
2022-07-15 01:24:00,2022/07/15,01:24,5.903,-,6.03,1.8379440000000002,0.6787371774924577,436051.1625879357,-11.03949483535121
2022-07-15 01:30:00,2022/07/15,01:30,6.192,-,6.31,1.9232879999999999,0.6864085353567797,440025.38072866213,-11.190519078661346
2022-07-15 01:36:00,2022/07/15,01:36,6.481,-,6.62,2.017776,0.6941848401442989,444053.9675969802,-11.35492199982793
2022-07-15 01:42:00,2022/07/15,01:42,6.771,-,6.9,2.10312,0.7020753887138949,448141.73951691826,-11.502206284158834
2022-07-15 01:48:00,2022/07/15,01:48,7.059,-,7.18,2.188464,0.7098973862700162,452282.5337792154,-11.647672760377944
2022-07-15 01:54:00,2022/07/15,01:54,7.346,-,7.46,2.2738080000000003,0.7177618917631686,456475.6959729515,-11.791473014061118
2022-07-15 02:00:00,2022/07/15,02:00,7.631,-,7.74,2.3591520000000004,0.7257234911486612,460720.6262580135,-11.933706832891023
2022-07-15 02:06:00,2022/07/15,02:06,7.913,-,7.99,2.4353520000000004,0.7337811267701051,465016.76071785425,-12.060091876036676
2022-07-15 02:12:00,2022/07/15,02:12,8.192,-,8.26,2.517648,0.7419240975384508,469358.39379322744,-12.194763223265753
2022-07-15 02:18:00,2022/07/15,02:18,8.467,-,8.53,2.599944,0.7501579983639712,473748.50855360314,-12.328106801536187
2022-07-15 02:24:00,2022/07/15,02:24,8.736,-,8.8,2.68224,0.758481932737425,478186.62700215616,-12.460162433070831
2022-07-15 02:30:00,2022/07/15,02:30,8.999,-,9.05,2.7584400000000002,0.766866901535773,482672.28547806165,-12.58176565098718
2022-07-15 02:36:00,2022/07/15,02:36,9.256,-,9.34,2.846832,0.7751691530804685,487201.72111241706,-12.720392201170874
2022-07-15 02:42:00,2022/07/15,02:42,9.504,-,9.61,2.929128,0.7835628792657131,491781.06230483856,-12.848663327141516
2022-07-15 02:48:00,2022/07/15,02:48,9.745,-,9.89,3.0144720000000005,0.7920412469220574,496406.5811026095,-12.9802475013241
2022-07-15 02:54:00,2022/07/15,02:54,9.976,-,10.17,3.099816,0.8006064422100447,501079.4702030862,-13.110636140024262
2022-07-15 03:00:00,2022/07/15,03:00,10.196,-,10.42,3.176016,0.809257676239103,505799.29921349493,-13.226731671337348
2022-07-15 03:06:00,2022/07/15,03:06,10.406,-,10.66,3.249168,0.8179855175052464,510560.92261517636,-13.33757466332769
2022-07-15 03:12:00,2022/07/15,03:12,10.605,-,10.88,3.3162240000000005,0.82678650004798,515362.44949397433,-13.438974213256618
2022-07-15 03:18:00,2022/07/15,03:18,10.791,-,11.08,3.377184,0.8354987183138929,520200.4802107467,-13.531020432485413
2022-07-15 03:24:00,2022/07/15,03:24,10.965,-,11.27,3.435096,0.8442615156643228,525071.6475664414,-13.618249957466233
2022-07-15 03:30:00,2022/07/15,03:30,11.125,-,11.43,3.483864,0.8530808035547085,529974.2175511293,-13.692283382238003
2022-07-15 03:36:00,2022/07/15,03:36,11.271,-,11.59,3.532632,0.8619480360847219,534903.439568735,-13.76596950867254
2022-07-15 03:42:00,2022/07/15,03:42,11.404,-,11.74,3.578352,0.8708629883411749,539859.1885918571,-13.835118970368288
2022-07-15 03:48:00,2022/07/15,03:48,11.522,-,11.89,3.6240720000000004,0.8798227223435985,544839.8314211897,-13.90397031368694
2022-07-15 03:54:00,2022/07/15,03:54,11.625,-,12.01,3.660648,0.8888270450281408,549845.260734117,-13.960055165288306
2022-07-15 04:00:00,2022/07/15,04:00,11.713,-,12.11,3.691128,0.8977315405053452,554870.8805936208,-14.007569414974032
2022-07-15 04:06:00,2022/07/15,04:06,11.786,-,12.2,3.71856,0.9066654022510097,559913.6055830115,-14.05081684986201
2022-07-15 04:12:00,2022/07/15,04:12,11.845,-,12.29,3.7459919999999998,0.9156268466980476,564971.8996489618,-14.093955897039997
2022-07-15 04:18:00,2022/07/15,04:18,11.888,-,12.33,3.7581840000000004,0.9246158047180624,570045.7237718962,-14.116425610463764
2022-07-15 04:24:00,2022/07/15,04:24,11.916,-,12.37,3.770376,0.9336190936549726,575127.6369916631,-14.138870736364051
2022-07-15 04:30:00,2022/07/15,04:30,11.929,-,12.4,3.77952,0.9426366978271473,580217.6304567542,-14.157188036760768
2022-07-15 04:36:00,2022/07/15,04:36,11.927,-,12.42,3.785616,0.9516496669866937,585314.2181499881,-14.17138022495666
2022-07-15 04:42:00,2022/07/15,04:42,11.911,-,12.43,3.7886640000000003,0.9605609664847455,590415.9150309725,-14.181394741703272
2022-07-15 04:48:00,2022/07/15,04:48,11.88,-,12.42,3.785616,0.9694785633480957,595521.2171379856,-14.183215521719259
2022-07-15 04:54:00,2022/07/15,04:54,11.835,-,12.4,3.77952,0.9783973051610404,600627.1747258046,-14.180940065742256
2022-07-15 05:00:00,2022/07/15,05:00,11.776,-,12.35,3.7642800000000003,0.9873146161133783,605732.3131494718,-14.166364312596315
2022-07-15 05:06:00,2022/07/15,05:06,11.703,-,12.27,3.739896,0.9962227614869491,610832.2043020064,-14.139446762142285
2022-07-15 05:12:00,2022/07/15,05:12,11.616,-,12.18,3.712464,1.0051139804673217,615922.4051363777,-14.108351957956117
2022-07-15 05:18:00,2022/07/15,05:18,11.517,-,12.06,3.6758880000000005,1.0139607381699398,621001.4118412419,-14.064778012848922
2022-07-15 05:24:00,2022/07/15,05:24,11.404,-,11.93,3.636264,1.0226868476633981,626064.7319258675,-14.016851189600018
2022-07-15 05:30:00,2022/07/15,05:30,11.279,-,11.78,3.590544,1.0313832222611499,631110.7983541235,-13.960431351235936
2022-07-15 05:36:00,2022/07/15,05:36,11.141,-,11.63,3.544824,1.040044592702653,636136.5536405684,-13.903769214456936
2022-07-15 05:42:00,2022/07/15,05:42,10.991,-,11.47,3.4960560000000003,1.0486708086604368,641141.9105577728,-13.84266951104393
2022-07-15 05:48:00,2022/07/15,05:48,10.83,-,11.32,3.450336,1.0572591169668155,646125.2715817486,-13.78549552610761
2022-07-15 05:54:00,2022/07/15,05:54,10.658,-,11.14,3.3954720000000003,1.0658119532271886,651088.0499711473,-13.715385401996176
2022-07-15 06:00:00,2022/07/15,06:00,10.474,-,10.97,3.343656,1.0743132240460154,656025.588715866,-13.649146353272958
2022-07-15 06:06:00,2022/07/15,06:06,10.28,-,10.77,3.282696,1.08266446732782,660939.2814030442,-13.569681002397658
2022-07-15 06:12:00,2022/07/15,06:12,10.076,-,10.56,3.218688,1.0909670896585075,665824.3665639074,-13.485437217060305
2022-07-15 06:18:00,2022/07/15,06:18,9.861,-,10.34,3.151632,1.0992181673483712,670679.123962049,-13.396327009642285
2022-07-15 06:24:00,2022/07/15,06:24,9.638,-,10.11,3.081528,1.1074147228723952,675501.8016855202,-13.302255078659261
2022-07-15 06:30:00,2022/07/15,06:30,9.406,-,9.87,3.0083759999999997,1.11555372039526,680290.6135138376,-13.20311823229316
2022-07-15 06:36:00,2022/07/15,06:36,9.165,-,9.63,2.9352240000000003,1.123632060943632,685043.7360774631,-13.10322371376019
2022-07-15 06:42:00,2022/07/15,06:42,8.916,-,9.38,2.8590240000000002,1.1316492809350702,689760.8966144169,-12.998103010035123
2022-07-15 06:48:00,2022/07/15,06:48,8.659,-,9.15,2.78892,1.1395438618769302,694440.2136980295,-12.901048847856035
2022-07-15 06:54:00,2022/07/15,06:54,8.395,-,8.88,2.7066240000000006,1.1473290272707293,699084.5912832577,-12.78513567731019
2022-07-15 07:00:00,2022/07/15,07:00,8.125,-,8.64,2.6334720000000003,1.1550442446149811,703687.2401270893,-12.681843049771409
2022-07-15 07:06:00,2022/07/15,07:06,7.848,-,8.38,2.5542240000000005,1.162697129803233,708252.7036250071,-12.568507226607402
2022-07-15 07:12:00,2022/07/15,07:12,7.566,-,8.1,2.46888,1.1702816222477024,712777.3662265857,-12.444863006985837
2022-07-15 07:18:00,2022/07/15,07:18,7.278,-,7.8,2.37744,1.1777915013246005,717257.5169091006,-12.310610784509702
2022-07-15 07:24:00,2022/07/15,07:24,6.986,-,7.52,2.292096,1.1852203656120202,721689.3367915241,0.5358864045792662
2022-07-15 07:30:00,2022/07/15,07:30,6.689,-,7.22,2.200656,1.1848969838202652,721496.4176858756,0.5409433841426048
2022-07-15 07:36:00,2022/07/15,07:36,6.388,-,6.92,2.109216,1.1845705503834263,721301.6780675842,0.5462325579418221
2022-07-15 07:42:00,2022/07/15,07:42,6.084,-,6.62,2.017776,1.1842409251833974,721105.0343467251,0.5517892094322757
2022-07-15 07:48:00,2022/07/15,07:48,5.777,-,6.31,1.9232879999999999,1.1839079468101965,720906.3902313295,0.557860999635465
2022-07-15 07:54:00,2022/07/15,07:54,5.468,-,6.0,1.8288000000000002,1.1835713044022707,720705.5602714607,0.5643331057339882
2022-07-15 08:00:00,2022/07/15,08:00,5.157,-,5.71,1.7404080000000002,1.1832307563881403,720502.4003533964,-4.208557576033865
2022-07-15 08:06:00,2022/07/15,08:06,4.844,-,5.42,1.6520160000000002,1.1857704194174912,722017.4810807686,-3.7939244509197536
2022-07-15 08:12:00,2022/07/15,08:12,4.531,-,5.11,1.5575280000000002,1.1880598712047306,723383.2938830997,-3.3052454528161626
2022-07-15 08:18:00,2022/07/15,08:18,4.218,-,4.83,1.4721840000000002,1.1900544286101584,724573.1822461135,-2.8055046918163877
2022-07-15 08:24:00,2022/07/15,08:24,3.905,-,4.51,1.374648,1.191747416389404,725583.1639351675,-2.131039318879817
2022-07-15 08:30:00,2022/07/15,08:30,3.593,-,4.22,1.286256,1.1930333966034021,726350.3380899642,-1.3336914623743772
2022-07-15 08:36:00,2022/07/15,08:36,3.283,-,3.91,1.1917680000000002,1.1938382155558247,726830.467016419,0.6963387910990181
2022-07-15 08:42:00,2022/07/15,08:42,2.976,-,3.63,1.106424,1.1934180084298185,726579.7850516234,0.9165772979231095
2022-07-15 08:48:00,2022/07/15,08:48,2.672,-,3.31,1.008888,1.1928648979079775,726249.817224371,1.0348668501031613
2022-07-15 08:54:00,2022/07/15,08:54,2.373,-,2.99,0.9113520000000002,1.192240405304033,725877.2651583339,1.1240964673344371
2022-07-15 09:00:00,2022/07/15,09:00,2.078,-,2.68,0.816864,1.191562066897599,725472.5904300936,1.1966153761234937
2022-07-15 09:06:00,2022/07/15,09:06,1.789,-,2.38,0.725424,1.190839966801262,725041.8088946891,3.350315141942412
2022-07-15 09:12:00,2022/07/15,09:12,1.507,-,2.08,0.6339840000000001,1.188818211995977,723835.6954435898,3.5977590939067614
2022-07-15 09:18:00,2022/07/15,09:18,1.233,-,1.77,0.5394960000000001,1.1866471366110662,722540.5021697833,21.65512982634503
2022-07-15 09:24:00,2022/07/15,09:24,0.968,-,1.49,0.454152,1.1735793024132055,714744.6554322991,28.55307440479418
2022-07-15 09:30:00,2022/07/15,09:30,0.713,-,1.21,0.368808,1.1563488888736342,704465.5486465732,15.96237484552918
2022-07-15 09:36:00,2022/07/15,09:36,0.468,-,0.93,0.28346400000000005,1.1467163597889225,698719.0937021828,36.87889407544281
2022-07-15 09:42:00,2022/07/15,09:42,0.235,-,0.67,0.204216,1.1243101205623698,685442.6918350233,37.08795953519602
2022-07-15 09:48:00,2022/07/15,09:48,0.015,-,0.43,0.131064,1.1016178169642126,672091.0264023527,37.25489075882581
2022-07-15 09:54:00,2022/07/15,09:54,-0.191,-,0.2,0.06096000000000001,1.078823376336839,658679.2657291754,37.400815822805306
2022-07-15 10:00:00,2022/07/15,10:00,-0.383,-,-0.03,-0.009144,1.0556903096621684,645214.9720329655,15.090212088678417
2022-07-15 10:06:00,2022/07/15,10:06,-0.559,-,-0.27,-0.08229600000000001,1.0463279974489916,639782.4956810413,14.947253336714823
2022-07-15 10:12:00,2022/07/15,10:12,-0.719,-,-0.45,-0.13716,1.0370543801104546,634401.484479824,14.831918353705
2022-07-15 10:18:00,2022/07/15,10:18,-0.863,-,-0.62,-0.188976,1.0278523192294207,629061.9938724901,14.720698461328464
2022-07-15 10:24:00,2022/07/15,10:24,-0.988,-,-0.8,-0.24384000000000003,1.0187192617096799,623762.5424264119,14.603945147621388
2022-07-15 10:30:00,2022/07/15,10:30,-1.096,-,-0.96,-0.292608,1.0096252961278498,618505.1221732682,14.496155238798195
2022-07-15 10:36:00,2022/07/15,10:36,-1.186,-,-1.1,-0.33528,1.0005097704096355,613286.5062873008,14.397340386955609
2022-07-15 10:42:00,2022/07/15,10:42,-1.257,-,-1.22,-0.371856,0.991456381810435,608103.4637479968,39.01511198492964
2022-07-15 10:48:00,2022/07/15,10:48,-1.309,-,-1.3,-0.39624000000000004,0.966922755421986,594058.0234334222,38.83771903203141
2022-07-15 10:54:00,2022/07/15,10:54,-1.343,-,-1.39,-0.423672,0.9423865681672664,580076.444581891,38.678993183539575
2022-07-15 11:00:00,2022/07/15,11:00,-1.358,-,-1.45,-0.44196,0.9177175647644461,566152.0070358167,38.45814081975473
2022-07-15 11:06:00,2022/07/15,11:06,-1.354,-,-1.46,-0.445008,0.8931894183815559,552307.0763407049,38.14045310303507
2022-07-15 11:12:00,2022/07/15,11:12,-1.333,-,-1.45,-0.44196,0.8685555692981447,538576.5132236123,37.78252338383555
2022-07-15 11:18:00,2022/07/15,11:18,-1.294,-,-1.4,-0.42672,0.8440873041401399,524974.8048054315,37.35022287301414
2022-07-15 11:24:00,2022/07/15,11:24,-1.237,-,-1.34,-0.408432,0.8197594549077272,511528.7245711464,36.902397986578904
2022-07-15 11:30:00,2022/07/15,11:30,-1.164,-,-1.27,-0.38709600000000005,0.7954088987786673,498243.861295978,36.43729725891601
2022-07-15 11:36:00,2022/07/15,11:36,-1.075,-,-1.18,-0.359664,0.7713652457776572,485126.4342827682,35.941104262162256
2022-07-15 11:42:00,2022/07/15,11:42,-0.971,-,-1.04,-0.31699200000000005,0.7472304977524888,472187.6367483898,35.35372747216666
2022-07-15 11:48:00,2022/07/15,11:48,-0.853,-,-0.9,-0.27432,0.7233596705384824,459460.2948584098,34.774914843881845
2022-07-15 11:54:00,2022/07/15,11:54,-0.72,-,-0.76,-0.23164800000000002,0.6997582523436833,446941.3255146123,34.20471640228648
2022-07-15 12:00:00,2022/07/15,12:00,-0.575,-,-0.6,-0.18288000000000001,0.6759893549364101,434627.6276097892,13.552301461642198
2022-07-15 12:06:00,2022/07/15,12:06,-0.418,-,-0.43,-0.131064,0.6665718448104475,429748.799083598,33.17444669063564
2022-07-15 12:12:00,2022/07/15,12:12,-0.249,-,-0.25,-0.0762,0.6435188830300053,417805.99827496917,32.55638598292708
2022-07-15 12:18:00,2022/07/15,12:18,-0.07,-,-0.05,-0.015240000000000002,0.6200939194111921,406085.69932111545,31.90596656570341
2022-07-15 12:24:00,2022/07/15,12:24,0.12,-,0.16,0.048768000000000006,0.5970970074056587,394599.55135746225,3.5804637661170786
2022-07-15 12:30:00,2022/07/15,12:30,0.318,-,0.36,0.109728,0.5945163110961194,393310.5844016601,28.748649341280462
2022-07-15 12:36:00,2022/07/15,12:36,0.525,-,0.55,0.16764,0.5733952693094714,382961.0706387991,3.1717167881991575
2022-07-15 12:42:00,2022/07/15,12:42,0.74,-,0.75,0.22860000000000003,0.5709788486682835,381819.2525950474,23.24938615772552
2022-07-15 12:48:00,2022/07/15,12:48,0.962,-,0.98,0.298704,0.5532659504626488,373449.4735782662,1.101628559978942
2022-07-15 12:54:00,2022/07/15,12:54,1.191,-,1.18,0.359664,0.552426658000863,373052.8872966738,5.220697561099408
2022-07-15 13:00:00,2022/07/15,13:00,1.427,-,1.39,0.423672,0.5484491902159153,371173.436174678,0.9680423758050488
2022-07-15 13:06:00,2022/07/15,13:06,1.668,-,1.62,0.49377600000000005,0.547711672418884,370824.94091938814,0.8612131071255015
2022-07-15 13:12:00,2022/07/15,13:12,1.916,-,1.86,0.5669280000000001,0.5470555441238665,370514.904200823,-0.26256183119746135
2022-07-15 13:18:00,2022/07/15,13:18,2.168,-,2.08,0.6339840000000001,0.5472555808455732,370609.42646005406,-1.2631304575970776
2022-07-15 13:24:00,2022/07/15,13:24,2.426,-,2.31,0.704088,0.5482179159826848,371064.153424789,-1.916851786424167
2022-07-15 13:30:00,2022/07/15,13:30,2.687,-,2.57,0.783336,0.5496782986499037,371754.2200679017,-2.4941308885288165
2022-07-15 13:36:00,2022/07/15,13:36,2.953,-,2.81,0.856488,0.5515784901749758,372652.1071877721,-2.942544708840878
2022-07-15 13:42:00,2022/07/15,13:42,3.223,-,3.03,0.923544,0.5538203125843778,373711.42328295484,-3.306615257161661
2022-07-15 13:48:00,2022/07/15,13:48,3.496,-,3.29,1.0027920000000001,0.5563395076744314,374901.80477553303,0.5797774770867508
2022-07-15 13:54:00,2022/07/15,13:54,3.773,-,3.58,1.0911840000000002,0.5558977953916259,374693.0848837818,0.5725221525602744
2022-07-15 14:00:00,2022/07/15,14:00,4.051,-,3.86,1.176528,0.5554616106880825,374486.9769088601,0.5660689942181972
2022-07-15 14:06:00,2022/07/15,14:06,4.332,-,4.13,1.258824,0.5550303424213021,374283.19207094156,0.5602559076836576
2022-07-15 14:12:00,2022/07/15,14:12,4.613,-,4.41,1.344168,0.5546035029428494,374081.4999441754,0.5545795715797504
2022-07-15 14:18:00,2022/07/15,14:18,4.896,-,4.67,1.423416,0.5541809880673308,373881.8512984067,-10.197400867628062
2022-07-15 14:24:00,2022/07/15,14:24,5.179,-,4.98,1.5179040000000001,0.561950032905976,377552.9156107528,-10.376606014869434
2022-07-15 14:30:00,2022/07/15,14:30,5.461,-,5.29,1.612392,0.5698556079097394,381288.4937761058,-10.55306643150545
2022-07-15 14:36:00,2022/07/15,14:36,5.742,-,5.62,1.712976,0.5778956219638931,385087.59769144777,-10.73758418257427
2022-07-15 14:42:00,2022/07/15,14:42,6.021,-,5.9,1.7983200000000001,0.5857920597788804,388953.1279971745,-10.89274913731441
2022-07-15 14:48:00,2022/07/15,14:48,6.297,-,6.17,1.880616,0.5936432431270897,392874.5176866077,-11.04062253278138
2022-07-15 14:54:00,2022/07/15,14:54,6.57,-,6.5,1.9812,0.6016010094072564,396849.141798409,-11.2174978722961
2022-07-15 15:00:00,2022/07/15,15:00,6.838,-,6.8,2.0726400000000003,0.6096862623946631,400887.44103243557,-11.376733916524927
2022-07-15 15:06:00,2022/07/15,15:06,7.1,-,7.08,2.1579840000000003,0.6178862881876421,404983.06524238456,-11.524004639732034
2022-07-15 15:12:00,2022/07/15,15:12,7.356,-,7.36,2.243328,0.6261924625235781,409131.7069126881,-11.669600657114934
