Datetime,Left_Discharge_m3/s,Middle_Discharge_m3/s,Right_Discharge_m3/s,Total_Discharge_m3/s
7/6/2022 0:00,4.896140627,4.138889878,4.865234909,13.90026541
7/6/2022 0:15,4.989164383,3.925787784,4.944705642,13.85965781
7/6/2022 0:30,4.860899384,3.699896847,4.829600597,13.39039683
7/6/2022 0:45,4.57261749,3.480529016,4.54247957,12.59562608
7/6/2022 1:00,4.297681408,3.269031676,4.268180192,11.83489328
7/6/2022 1:15,4.018762814,3.050811552,3.991181044,11.06075541
7/6/2022 1:30,3.750399695,2.83997701,3.724119729,10.31449643
7/6/2022 1:45,3.502062826,2.645761818,3.477288253,9.625112898
7/6/2022 2:00,3.258178489,2.453422173,3.235408928,8.94700959
7/6/2022 2:15,3.026793779,2.270496525,3.006181004,8.303471308
7/6/2022 2:30,2.815660257,2.104705516,2.796868066,7.71723384
7/6/2022 2:45,2.608683682,1.940483809,2.592102671,7.141270161
7/6/2022 3:00,2.417742067,2.407302135,2.400039241,7.225083444
7/6/2022 3:15,2.209801258,2.199343153,2.194367043,6.603511454
7/6/2022 3:30,2.021174409,2.012250494,2.007999053,6.041423956
7/6/2022 3:45,1.843205001,1.836846186,1.832199869,5.512251056
7/6/2022 4:00,1.678205098,1.675059929,1.669080626,5.022345653
7/6/2022 4:15,1.480995835,1.526466395,1.464969369,4.472431599
7/6/2022 4:30,0.700521406,0.769966898,0.694367898,2.164856201
7/6/2022 4:45,1.496039567,3.146668108,1.424547488,6.067255163
7/6/2022 5:00,0,-1.803352633,0,-1.803352633
7/6/2022 5:15,0,-2.565139689,0,-2.565139689
7/6/2022 5:30,0,-3.351914874,0,-3.351914874
7/6/2022 5:45,0,-4.082416899,0,-4.082416899
7/6/2022 6:00,0,-4.625022618,0,-4.625022618
7/6/2022 6:15,0,-5.310772285,0,-5.310772285
7/6/2022 6:30,0,-5.940361164,0,-5.940361164
7/6/2022 6:45,0,-7.243360026,0,-7.243360026
7/6/2022 7:00,0,-8.041214871,0,-8.041214871
7/6/2022 7:15,0,-8.386787294,0,-8.386787294
7/6/2022 7:30,0,-8.619945475,0,-8.619945475
7/6/2022 7:45,0,-8.909391441,0,-8.909391441
7/6/2022 8:00,0,-9.189487909,0,-9.189487909
7/6/2022 8:15,0,-9.462510185,0,-9.462510185
7/6/2022 8:30,0,-9.566116174,0,-9.566116174
7/6/2022 8:45,0,-9.616542028,0,-9.616542028
7/6/2022 9:00,0,-9.556036229,0,-9.556036229
7/6/2022 9:15,0,-9.379662414,0,-9.379662414
7/6/2022 9:30,0,-9.263450281,0,-9.263450281
7/6/2022 9:45,0,-9.003460861,0,-9.003460861
7/6/2022 10:00,0,-8.878320913,0,-8.878320913
7/6/2022 10:15,0,-8.527708529,0,-8.527708529
7/6/2022 10:30,0,-8.876219611,0,-8.876219611
7/6/2022 10:45,0,-7.807864575,0,-7.807864575
7/6/2022 11:00,0,-7.062616263,0,-7.062616263
7/6/2022 11:15,0,-6.270862463,0,-6.270862463
7/6/2022 11:30,0,-4.359929822,0,-4.359929822
7/6/2022 11:45,0,-2.343011131,0,-2.343011131
7/6/2022 12:00,4.963249835,4.243902887,4.926480859,14.13363358
7/6/2022 12:15,5.334488132,4.45729465,5.303578847,15.09536163
7/6/2022 12:30,5.504530003,4.183877541,5.461365771,15.14977331
7/6/2022 12:45,5.186512772,3.942413982,5.151602813,14.28052957
7/6/2022 13:00,4.88467057,3.712552094,4.851105501,13.44832817
7/6/2022 13:15,4.597264179,3.49351821,4.56501437,12.65579676
7/6/2022 13:30,4.323138841,3.283765707,4.291967195,11.89887174
7/6/2022 13:45,4.04448817,3.066789452,4.015642475,11.1269201
7/6/2022 14:00,3.785143831,2.865720914,3.757939168,10.40880391
7/6/2022 14:15,3.528637527,2.664421758,3.503287275,9.696346559
7/6/2022 14:30,3.284523059,2.472318815,3.261278965,9.018120839
7/6/2022 14:45,3.059763057,2.296647059,3.038694855,8.395104971
7/6/2022 15:00,2.841699805,2.124131519,2.822589634,7.788420959
7/6/2022 15:15,2.640141131,1.965967771,2.622925659,7.229034561
7/6/2022 15:30,2.447687415,2.436556143,2.429670183,7.313913741
7/6/2022 15:45,2.237157067,2.226099514,2.221438332,6.684694912
7/6/2022 16:00,2.048364241,2.038500557,2.034754511,6.121619308
7/6/2022 16:15,1.871151669,1.862391576,1.859428762,5.592972006
7/6/2022 16:30,1.705471826,1.698065108,1.695422739,5.098959672
7/6/2022 16:45,1.551794851,1.547503888,1.543579246,4.642877985
7/6/2022 17:00,1.411801862,1.411273989,1.40544148,4.22851733
7/6/2022 17:15,0.87570851,0.930181152,0.869823918,2.675713579
7/6/2022 17:30,0,-1.535833712,0,-1.535833712
7/6/2022 17:45,0,-1.646382376,0,-1.646382376
7/6/2022 18:00,0,-2.39852144,0,-2.39852144
7/6/2022 18:15,0,-3.260041424,0,-3.260041424
7/6/2022 18:30,0,-4.196116306,0,-4.196116306
7/6/2022 18:45,0,-4.809709743,0,-4.809709743
7/6/2022 19:00,0,-5.665531291,0,-5.665531291
7/6/2022 19:15,0,-6.492223933,0,-6.492223933
7/6/2022 19:30,0,-7.425243268,0,-7.425243268
7/6/2022 19:45,0,-8.563827101,0,-8.563827101
7/6/2022 20:00,0,-8.63592856,0,-8.63592856
7/6/2022 20:15,0,-8.746513286,0,-8.746513286
7/6/2022 20:30,0,-9.124596685,0,-9.124596685
7/6/2022 20:45,0,-9.101445374,0,-9.101445374
7/6/2022 21:00,0,-9.323246407,0,-9.323246407
7/6/2022 21:15,0,-9.311193167,0,-9.311193167
7/6/2022 21:30,0,-9.36994855,0,-9.36994855
7/6/2022 21:45,0,-9.271157036,0,-9.271157036
7/6/2022 22:00,0,-9.284514013,0,-9.284514013
7/6/2022 22:15,0,-9.057062448,0,-9.057062448
7/6/2022 22:30,0,-8.85906517,0,-8.85906517
7/6/2022 22:45,0,-8.491338564,0,-8.491338564
7/6/2022 23:00,0,-8.778592203,0,-8.778592203
7/6/2022 23:15,0,-7.956770026,0,-7.956770026
7/6/2022 23:30,0,-7.007964314,0,-7.007964314
7/6/2022 23:45,0,-6.396674044,0,-6.396674044
7/7/2022 0:00,0,-4.977974666,0,-4.977974666
7/7/2022 0:15,0,-3.627227345,0,-3.627227345
7/7/2022 0:30,2.733249963,2.265295314,2.675791053,7.67433633
7/7/2022 0:45,5.075599056,4.318625876,5.044412105,14.43863704
7/7/2022 1:00,5.082013698,4.192545023,5.052888551,14.32744727
7/7/2022 1:15,5.182077675,3.941890486,5.148326373,14.27229453
7/7/2022 1:30,4.879421227,3.712088302,4.847021567,13.4385311
7/7/2022 1:45,4.59189135,3.49207819,4.560382587,12.64435213
7/7/2022 2:00,4.31733233,3.28088619,4.28666403,11.88488255
7/7/2022 2:15,4.038519498,3.063231498,4.009950517,11.11170151
7/7/2022 2:30,3.778754792,2.861369181,3.751765906,10.39188988
7/7/2022 2:45,3.522082316,2.659897372,3.496905706,9.678885395
7/7/2022 3:00,3.278048957,2.467756746,3.254927781,9.000733485
7/7/2022 3:15,3.053158081,2.291881543,3.032199211,8.377238835
7/7/2022 3:30,2.835110697,2.119233164,2.816087494,7.770431356
7/7/2022 3:45,2.633568612,1.961004258,2.616431523,7.211004393
7/7/2022 4:00,2.439390812,2.428476873,2.421445191,7.289312877
7/7/2022 4:15,2.229635429,2.218902408,2.21405516,6.662592997
7/7/2022 4:30,2.0409007,2.031708872,2.027485093,6.100094666
7/7/2022 4:45,1.86255901,1.856015067,1.851356389,5.569930466
7/7/2022 5:00,1.696292059,1.693533075,1.687225991,5.077051125
7/7/2022 5:15,1.461041612,1.53984964,1.448009356,4.448900609
7/7/2022 5:30,0.934516771,0.990614157,0.928450229,2.853581157
7/7/2022 5:45,0.115107564,-4.130350898,0.266863175,-3.748380158
7/7/2022 6:00,0,-1.869944583,0,-1.869944583
7/7/2022 6:15,0,-2.514092355,0,-2.514092355
7/7/2022 6:30,0,-3.10783781,0,-3.10783781
7/7/2022 6:45,0,-3.827210357,0,-3.827210357
7/7/2022 7:00,0,-4.570547259,0,-4.570547259
7/7/2022 7:15,0,-5.365483846,0,-5.365483846
7/7/2022 7:30,0,-6.220043038,0,-6.220043038
7/7/2022 7:45,0,-7.143313384,0,-7.143313384
7/7/2022 8:00,0,-8.067796481,0,-8.067796481
7/7/2022 8:15,0,-8.34564716,0,-8.34564716
7/7/2022 8:30,0,-8.622161775,0,-8.622161775
7/7/2022 8:45,0,-8.894552741,0,-8.894552741
7/7/2022 9:00,0,-9.122106496,0,-9.122106496
7/7/2022 9:15,0,-9.214682112,0,-9.214682112
7/7/2022 9:30,0,-9.277775976,0,-9.277775976
7/7/2022 9:45,0,-9.224931601,0,-9.224931601
7/7/2022 10:00,0,-9.202442413,0,-9.202442413
7/7/2022 10:15,0,-9.112945891,0,-9.112945891
7/7/2022 10:30,0,-8.943452055,0,-8.943452055
7/7/2022 10:45,0,-8.734353766,0,-8.734353766
7/7/2022 11:00,0,-8.418973016,0,-8.418973016
7/7/2022 11:15,0,-8.460643599,0,-8.460643599
7/7/2022 11:30,0,-7.500311717,0,-7.500311717
7/7/2022 11:45,0,-6.676811378,0,-6.676811378
7/7/2022 12:00,0,-5.641959865,0,-5.641959865
7/7/2022 12:15,0,-3.893291015,0,-3.893291015
7/7/2022 12:30,0,-0.689874448,0,-0.689874448
7/7/2022 12:45,4.227923453,3.638778605,4.194596341,12.0612984
7/7/2022 13:00,4.95558923,4.193433788,4.925218645,14.07424166
7/7/2022 13:15,4.999936794,3.983586104,4.956655925,13.94017882
7/7/2022 13:30,4.93759021,3.757690234,4.905353278,13.60063372
7/7/2022 13:45,4.646845623,3.534910431,4.615364662,12.79712072
7/7/2022 14:00,4.369475652,3.32158285,4.338778005,12.02983651
7/7/2022 14:15,4.096748907,3.109976441,4.068039333,11.27476468
7/7/2022 14:30,3.826061262,2.897990054,3.798710851,10.52276217
7/7/2022 14:45,3.566806792,2.694380857,3.541206499,9.802394148
7/7/2022 15:00,3.319730475,2.499986195,3.296299457,9.116016127
7/7/2022 15:15,3.092981308,2.322580457,3.071569578,8.487131343
7/7/2022 15:30,2.872101242,2.147941345,2.852798219,7.872840806
7/7/2022 15:45,2.668858498,1.988323656,2.651356786,7.30853894
7/7/2022 16:00,2.481964445,2.470422396,2.463655168,7.416042009
7/7/2022 16:15,2.270162256,2.260012793,2.254108853,6.784283902
7/7/2022 16:30,2.073259632,2.06306836,2.059381711,6.195709702
7/7/2022 16:45,1.894309829,1.885159501,1.882318727,5.661788057
7/7/2022 17:00,1.726948401,1.718693383,1.71656841,5.162210193
7/7/2022 17:15,1.572886162,1.565415904,1.563803225,4.702105291
7/7/2022 17:30,1.426554021,1.419321803,1.418746405,4.264622229
7/7/2022 17:45,1.300820715,1.297701068,1.29444552,3.892967303
7/7/2022 18:00,1.067644159,1.075159052,1.063808121,3.206611332
7/7/2022 18:15,0,-0.959066044,0,-0.959066044
7/7/2022 18:30,0,-2.035065578,0,-2.035065578
7/7/2022 18:45,0,-2.350901269,0,-2.350901269
7/7/2022 19:00,0,-3.090857672,0,-3.090857672
7/7/2022 19:15,0,-4.070451254,0,-4.070451254
7/7/2022 19:30,0,-4.882012135,0,-4.882012135
7/7/2022 19:45,0,-5.622674651,0,-5.622674651
7/7/2022 20:00,0,-6.518133505,0,-6.518133505
7/7/2022 20:15,0,-7.671432619,0,-7.671432619
7/7/2022 20:30,0,-8.309950245,0,-8.309950245
7/7/2022 20:45,0,-8.60542587,0,-8.60542587
7/7/2022 21:00,0,-8.960904825,0,-8.960904825
7/7/2022 21:15,0,-9.197825974,0,-9.197825974
7/7/2022 21:30,0,-9.411148255,0,-9.411148255
7/7/2022 21:45,0,-9.528310238,0,-9.528310238
7/7/2022 22:00,0,-9.596453914,0,-9.596453914
7/7/2022 22:15,0,-9.674132585,0,-9.674132585
7/7/2022 22:30,0,-9.604449918,0,-9.604449918
7/7/2022 22:45,0,-9.528529051,0,-9.528529051
7/7/2022 23:00,0,-9.41183856,0,-9.41183856
7/7/2022 23:15,0,-9.218919871,0,-9.218919871
7/7/2022 23:30,0,-8.875923789,0,-8.875923789
7/7/2022 23:45,0,-8.633224092,0,-8.633224092
7/8/2022 0:00,0,-8.321673331,0,-8.321673331
7/8/2022 0:15,0,-7.968705659,0,-7.968705659
7/8/2022 0:30,0,-7.254676107,0,-7.254676107
7/8/2022 0:45,0,-5.946202769,0,-5.946202769
7/8/2022 1:00,0,-4.219741919,0,-4.219741919
7/8/2022 1:15,0,-1.64544767,0,-1.64544767
7/8/2022 1:30,4.927769431,4.218578518,4.893692813,14.04004076
7/8/2022 1:45,5.226422869,4.349359757,5.195913535,14.77169616
7/8/2022 2:00,5.362758832,4.076815301,5.327700769,14.7672749
7/8/2022 2:15,5.050136429,3.839777785,5.016389754,13.90630397
7/8/2022 2:30,4.754737531,3.615127901,4.722164823,13.09203026
7/8/2022 2:45,4.472984664,3.399820016,4.441594617,12.3143993
7/8/2022 3:00,4.196212731,3.185252767,4.166509003,11.5479745
7/8/2022 3:15,3.930378952,2.978907657,3.902139202,10.81142581
7/8/2022 3:30,3.666752498,2.77243852,3.640325055,10.07951607
7/8/2022 3:45,3.415467199,2.57508933,3.391036736,9.381593265
7/8/2022 4:00,3.176463123,2.386917528,3.154300293,8.717680943
7/8/2022 4:15,2.957998734,2.216020316,2.93785323,8.111872279
7/8/2022 4:30,2.744169574,2.046702033,2.726095333,7.51696694
7/8/2022 4:45,2.548414737,1.8930289,2.5319875,6.973431137
7/8/2022 5:00,2.348001583,2.33677242,2.330902561,7.015676565
7/8/2022 5:15,2.150445338,2.140592968,2.135733033,6.426771339
7/8/2022 5:30,1.966328757,1.957803591,1.953764662,5.877897009
7/8/2022 5:45,1.789091472,1.781041765,1.778293641,5.348426878
7/8/2022 6:00,1.62914336,1.623831753,1.620133954,4.873109067
7/8/2022 6:15,1.482363499,1.480003694,1.475229452,4.437596645
7/8/2022 6:30,1.204489247,1.219061104,1.199560376,3.623110728
7/8/2022 6:45,0,2.590569891,0,2.590569891
7/8/2022 7:00,0,-1.674379926,0,-1.674379926
7/8/2022 7:15,0,-2.250786971,0,-2.250786971
7/8/2022 7:30,0,-2.761831955,0,-2.761831955
7/8/2022 7:45,0,-3.562642155,0,-3.562642155
7/8/2022 8:00,0,-4.406092858,0,-4.406092858
7/8/2022 8:15,0,-5.253438712,0,-5.253438712
7/8/2022 8:30,0,-6.120821304,0,-6.120821304
7/8/2022 8:45,0,-6.99262058,0,-6.99262058
7/8/2022 9:00,0,-7.577666861,0,-7.577666861
7/8/2022 9:15,0,-8.555720327,0,-8.555720327
7/8/2022 9:30,0,-8.554027104,0,-8.554027104
7/8/2022 9:45,0,-8.766942844,0,-8.766942844
7/8/2022 10:00,0,-8.960106011,0,-8.960106011
7/8/2022 10:15,0,-8.974754971,0,-8.974754971
7/8/2022 10:30,0,-9.119000005,0,-9.119000005
7/8/2022 10:45,0,-9.044438091,0,-9.044438091
7/8/2022 11:00,0,-9.00588864,0,-9.00588864
7/8/2022 11:15,0,-8.7992408,0,-8.7992408
7/8/2022 11:30,0,-8.638204541,0,-8.638204541
7/8/2022 11:45,0,-8.421521393,0,-8.421521393
7/8/2022 12:00,0,-8.688519679,0,-8.688519679
7/8/2022 12:15,0,-7.708775021,0,-7.708775021
7/8/2022 12:30,0,-7.07886697,0,-7.07886697
7/8/2022 12:45,0,-6.341604292,0,-6.341604292
7/8/2022 13:00,0,-4.990967186,0,-4.990967186
7/8/2022 13:15,0,-3.534644038,0,-3.534644038
7/8/2022 13:30,1.217952536,1.031895877,1.199954804,3.449803216
7/8/2022 13:45,4.5853432,3.947611072,4.551198907,13.08415318
7/8/2022 14:00,4.855723552,4.049020561,4.826417624,13.73116174
7/8/2022 14:15,4.987873861,3.797575643,4.955870354,13.74131986
7/8/2022 14:30,4.693165907,3.572363412,4.662235921,12.92776524
7/8/2022 14:45,4.412462629,3.356967241,4.382636708,12.15206658
7/8/2022 15:00,4.137048754,3.143124196,4.108852815,11.38902576
7/8/2022 15:15,3.864145506,2.929046648,3.83700803,10.63020018
7/8/2022 15:30,3.602357299,2.723178643,3.576779432,9.902315375
7/8/2022 15:45,3.360857438,2.534279945,3.337151274,9.232288657
7/8/2022 16:00,3.124298258,2.347369966,3.10259541,8.574263634
7/8/2022 16:15,2.907272225,2.177213795,2.887685737,7.972171757
7/8/2022 16:30,2.696065153,2.009634102,2.67829648,7.383995734
7/8/2022 16:45,2.516557305,2.502468266,2.49887194,7.517897511
7/8/2022 17:00,2.296771315,2.286277329,2.280363488,6.863412132
7/8/2022 17:15,2.096352913,2.085928686,2.082385089,6.264666688
7/8/2022 17:30,1.91623366,1.9068226,1.904019544,5.727075804
7/8/2022 17:45,1.746972229,1.738470415,1.736382428,5.221825072
7/8/2022 18:00,1.590801063,1.583145525,1.58155651,4.755503097
7/8/2022 18:15,1.447071168,1.440690041,1.439070057,4.326831266
7/8/2022 18:30,1.315223247,1.312366304,1.308718368,3.936307919
7/8/2022 18:45,1.095711151,1.098128642,1.091669066,3.285508858
7/8/2022 19:00,0,-0.691269401,0,-0.691269401
7/8/2022 19:15,0,-1.875342706,0,-1.875342706
7/8/2022 19:30,0,-2.280385655,0,-2.280385655
7/8/2022 19:45,0,-3.021893935,0,-3.021893935
7/8/2022 20:00,0,-3.888937363,0,-3.888937363
7/8/2022 20:15,0,-4.782743545,0,-4.782743545
7/8/2022 20:30,0,-5.540775025,0,-5.540775025
7/8/2022 20:45,0,-6.553634968,0,-6.553634968
7/8/2022 21:00,0,-7.68933373,0,-7.68933373
7/8/2022 21:15,0,-8.582348921,0,-8.582348921
7/8/2022 21:30,0,-8.595260295,0,-8.595260295
7/8/2022 21:45,0,-9.065057146,0,-9.065057146
7/8/2022 22:00,0,-9.241716079,0,-9.241716079
7/8/2022 22:15,0,-9.695282936,0,-9.695282936
7/8/2022 22:30,0,-9.700049055,0,-9.700049055
7/8/2022 22:45,0,-10.03182838,0,-10.03182838
7/8/2022 23:00,0,-9.867250769,0,-9.867250769
7/8/2022 23:15,0,-10.03342297,0,-10.03342297
7/8/2022 23:30,0,-9.745937964,0,-9.745937964
7/8/2022 23:45,0,-9.860445631,0,-9.860445631
7/9/2022 0:00,0,-9.463402553,0,-9.463402553
7/9/2022 0:15,0,-9.39946409,0,-9.39946409
7/9/2022 0:30,0,-8.910982461,0,-8.910982461
7/9/2022 0:45,0,-8.731998835,0,-8.731998835
7/9/2022 1:00,0,-8.332475204,0,-8.332475204
7/9/2022 1:15,0,-8.113318333,0,-8.113318333
7/9/2022 1:30,0,-7.192632748,0,-7.192632748
7/9/2022 1:45,0,-5.797540104,0,-5.797540104
7/9/2022 2:00,0,-3.875016793,0,-3.875016793
7/9/2022 2:15,2.087083068,1.692844806,2.058010674,5.837938547
7/9/2022 2:30,5.322631239,4.520843346,5.291212127,15.13468671
7/9/2022 2:45,5.321279815,4.382679895,5.291383112,14.99534282
7/9/2022 3:00,5.425441256,4.123134832,5.389851349,14.93842744
7/9/2022 3:15,5.111650804,3.884802103,5.076731476,14.07318438
7/9/2022 3:30,4.814091803,3.658441665,4.780525744,13.25305921
7/9/2022 3:45,4.530425973,3.441855805,4.498103026,12.4703848
7/9/2022 4:00,4.259400264,3.233959272,4.228198654,11.72155819
7/9/2022 4:15,3.984177843,3.019433004,3.955305995,10.95891684
7/9/2022 4:30,3.718948204,2.812015692,3.691937999,10.22290189
7/9/2022 4:45,3.465342583,2.613236257,3.44048175,9.51906059
7/9/2022 5:00,3.232012337,2.431289123,3.209257121,8.872558581
7/9/2022 5:15,3.0040266,2.251507606,2.983404328,8.238938535
7/9/2022 5:30,2.794701878,2.087499709,2.776044929,7.658246516
7/9/2022 5:45,2.590370956,1.925581155,2.573615866,7.089567976
7/9/2022 6:00,2.392471432,2.380653468,2.375038691,7.148163591
7/9/2022 6:15,2.193254277,2.182753988,2.177981225,6.55398949
7/9/2022 6:30,2.007161711,1.997888136,1.994063598,5.999113445
7/9/2022 6:45,1.832234631,1.82407232,1.820961211,5.477268163
7/9/2022 7:00,1.665177262,1.657508719,1.655554606,4.978240587
7/9/2022 7:15,1.515489024,1.511279114,1.507533489,4.534301628
7/9/2022 7:30,1.277427142,1.367260172,1.267036923,3.911724237
7/9/2022 7:45,0,1.185442146,0,1.185442146
7/9/2022 8:00,0,-1.564185808,0,-1.564185808
7/9/2022 8:15,0,-2.343607318,0,-2.343607318
7/9/2022 8:30,0,-2.990813482,0,-2.990813482
7/9/2022 8:45,0,-3.807279809,0,-3.807279809
7/9/2022 9:00,0,-4.668614293,0,-4.668614293
7/9/2022 9:15,0,-5.582262118,0,-5.582262118
7/9/2022 9:30,0,-6.386784551,0,-6.386784551
7/9/2022 9:45,0,-7.389021295,0,-7.389021295
7/9/2022 10:00,0,-8.368808751,0,-8.368808751
7/9/2022 10:15,0,-8.48663398,0,-8.48663398
7/9/2022 10:30,0,-8.750306106,0,-8.750306106
7/9/2022 10:45,0,-9.003472461,0,-9.003472461
7/9/2022 11:00,0,-9.128036548,0,-9.128036548
7/9/2022 11:15,0,-9.169607938,0,-9.169607938
7/9/2022 11:30,0,-9.205816337,0,-9.205816337
7/9/2022 11:45,0,-9.05817317,0,-9.05817317
7/9/2022 12:00,0,-9.014970686,0,-9.014970686
7/9/2022 12:15,0,-8.87416412,0,-8.87416412
7/9/2022 12:30,0,-8.786051158,0,-8.786051158
7/9/2022 12:45,0,-8.525612601,0,-8.525612601
7/9/2022 13:00,0,-8.359115591,0,-8.359115591
7/9/2022 13:15,0,-7.907335072,0,-7.907335072
7/9/2022 13:30,0,-7.270273468,0,-7.270273468
7/9/2022 13:45,0,-6.582224854,0,-6.582224854
7/9/2022 14:00,0,-5.206138307,0,-5.206138307
7/9/2022 14:15,0,-3.759576924,0,-3.759576924
7/9/2022 14:30,2.487328431,2.048570317,2.444128398,6.980027146
7/9/2022 14:45,4.959857953,4.207642279,4.9278555,14.09535573
7/9/2022 15:00,5.042086147,4.019977424,4.998436117,14.06049969
7/9/2022 15:15,4.983375688,3.791979088,4.950728262,13.72608304
7/9/2022 15:30,4.689635199,3.567863756,4.658124569,12.91562352
7/9/2022 15:45,4.409412437,3.353238319,4.379129265,12.14178002
7/9/2022 16:00,4.134689528,3.139914644,4.105934228,11.3805384
7/9/2022 16:15,3.861955786,2.926042781,3.834438567,10.62243713
7/9/2022 16:30,3.600607838,2.720706134,3.574783581,9.896097553
7/9/2022 16:45,3.359153349,2.532261935,3.33536959,9.226784875
7/9/2022 17:00,3.122886064,2.345783602,3.101163992,8.569833658
7/9/2022 17:15,2.906094414,2.175985866,2.886507145,7.968587425
7/9/2022 17:30,2.695126499,2.008727836,2.677360105,7.38121444
7/9/2022 17:45,2.514086453,2.500922805,2.495298053,7.510307311
7/9/2022 18:00,2.296195726,2.285681354,2.279794307,6.861671387
7/9/2022 18:15,2.096060457,2.085624477,2.082093776,6.263778711
7/9/2022 18:30,1.916137507,1.906719351,1.903924261,5.726781119
7/9/2022 18:45,1.74706702,1.738553521,1.736474627,5.222095168
7/9/2022 19:00,1.591082996,1.583395248,1.58183126,4.756309504
7/9/2022 19:15,1.447402281,1.441072928,1.439414288,4.327889498
7/9/2022 19:30,1.315291746,1.312926405,1.309162286,3.937380437
7/9/2022 19:45,1.010543103,1.039395824,1.005645736,3.055584664
7/9/2022 20:00,0,-1.260200521,0,-1.260200521
7/9/2022 20:15,0,-1.838511029,0,-1.838511029
7/9/2022 20:30,0,-2.560369644,0,-2.560369644
7/9/2022 20:45,0,-3.327313831,0,-3.327313831
7/9/2022 21:00,0,-4.281996083,0,-4.281996083
7/9/2022 21:15,0,-5.202582687,0,-5.202582687
7/9/2022 21:30,0,-6.220727581,0,-6.220727581
7/9/2022 21:45,0,-7.541567644,0,-7.541567644
7/9/2022 22:00,0,-8.315646646,0,-8.315646646
7/9/2022 22:15,0,-8.700146398,0,-8.700146398
7/9/2022 22:30,0,-9.145037551,0,-9.145037551
7/9/2022 22:45,0,-9.403773194,0,-9.403773194
7/9/2022 23:00,0,-9.730928772,0,-9.730928772
7/9/2022 23:15,0,-9.956918426,0,-9.956918426
7/9/2022 23:30,0,-10.09952314,0,-10.09952314
7/9/2022 23:45,0,-10.17906336,0,-10.17906336
7/10/2022 0:00,0,-10.22346797,0,-10.22346797
7/10/2022 0:15,0,-10.19004869,0,-10.19004869
7/10/2022 0:30,0,-10.04450069,0,-10.04450069
7/10/2022 0:45,0,-9.959709722,0,-9.959709722
7/10/2022 1:00,0,-9.688307266,0,-9.688307266
7/10/2022 1:15,0,-9.421322686,0,-9.421322686
7/10/2022 1:30,0,-9.095055531,0,-9.095055531
7/10/2022 1:45,0,-8.74874309,0,-8.74874309
7/10/2022 2:00,0,-8.330991019,0,-8.330991019
7/10/2022 2:15,0,-7.979210041,0,-7.979210041
7/10/2022 2:30,0,-6.809335017,0,-6.809335017
7/10/2022 2:45,0,-5.286572802,0,-5.286572802
7/10/2022 3:00,0,-2.495010773,0,-2.495010773
7/10/2022 3:15,5.090040576,4.340652589,5.056350411,14.48704358
7/10/2022 3:30,5.519833589,4.600161452,5.488402171,15.60839721
7/10/2022 3:45,5.678395025,4.312444541,5.641565911,15.63240548
7/10/2022 4:00,5.352582343,4.064395415,5.315741392,14.73271915
7/10/2022 4:15,5.043783395,3.829367695,5.007653763,13.88080485
7/10/2022 4:30,4.750247097,3.605853381,4.715415886,13.07151636
7/10/2022 4:45,4.470010664,3.392301852,4.436688066,12.29900058
7/10/2022 5:00,4.194288197,3.179698119,4.16336634,11.53735266
7/10/2022 5:15,3.920521428,2.967023906,3.891823172,10.77936851
7/10/2022 5:30,3.666644004,2.770553057,3.639948104,10.07714517
7/10/2022 5:45,3.416262418,2.574543868,3.391688075,9.382494361
7/10/2022 6:00,3.178100355,2.387484492,3.15588201,8.721466857
7/10/2022 6:15,2.960415645,2.217463668,2.940223713,8.118103026
7/10/2022 6:30,2.747293926,2.048843882,2.729170587,7.525308395
7/10/2022 6:45,2.552147125,1.895773181,2.535660439,6.983580745
7/10/2022 7:00,2.352531206,2.341166739,2.335386411,7.029084356
7/10/2022 7:15,2.155499037,2.145468607,2.140701079,6.441668722
7/10/2022 7:30,1.972018609,1.963121192,1.959334237,5.894474038
7/10/2022 7:45,1.795773225,1.786651187,1.784713117,5.367137529
7/10/2022 8:00,1.637542613,1.629208979,1.627833696,4.894585288
7/10/2022 8:15,1.491930038,1.484364185,1.483377198,4.459671421
7/10/2022 8:30,1.357123119,1.351350881,1.349877749,4.058351749
7/10/2022 8:45,1.234496794,1.232944213,1.230203235,3.697644242
7/10/2022 9:00,0.62010109,0.685942472,0.61392715,1.919970712
7/10/2022 9:15,0,-1.898660965,0,-1.898660965
7/10/2022 9:30,0,-2.26126017,0,-2.26126017
7/10/2022 9:45,0,-3.015268092,0,-3.015268092
7/10/2022 10:00,0,-3.936138763,0,-3.936138763
7/10/2022 10:15,0,-4.884512314,0,-4.884512314
7/10/2022 10:30,0,-5.822722966,0,-5.822722966
7/10/2022 10:45,0,-6.714977623,0,-6.714977623
7/10/2022 11:00,0,-7.794428737,0,-7.794428737
7/10/2022 11:15,0,-8.333030736,0,-8.333030736
7/10/2022 11:30,0,-8.60888564,0,-8.60888564
7/10/2022 11:45,0,-8.995280791,0,-8.995280791
7/10/2022 12:00,0,-9.016484846,0,-9.016484846
7/10/2022 12:15,0,-9.281220381,0,-9.281220381
7/10/2022 12:30,0,-9.18481888,0,-9.18481888
7/10/2022 12:45,0,-9.327030172,0,-9.327030172
7/10/2022 13:00,0,-9.068809161,0,-9.068809161
7/10/2022 13:15,0,-9.095759064,0,-9.095759064
7/10/2022 13:30,0,-8.820848949,0,-8.820848949
7/10/2022 13:45,0,-8.665816852,0,-8.665816852
