Time stamp;PV [in H2O] ;State PV;SV [°C] ;State SV;TV;State TV;QV;State QV;Current [mA] ;State Current
24.11.2025 17:51:39;24,3621845245361;0;21,2154846191406;0;0,0974487513303757;0;;-1;5,55917930603027;0
24.11.2025 17:51:41;25,2410049438477;0;21,2160034179688;0;0,100964017212391;0;;-1;5,61542463302612;0
24.11.2025 17:51:44;24,9575653076172;0;21,2158508300781;0;0,0998302772641182;0;;-1;5,5972843170166;0
24.11.2025 17:51:46;24,5194625854492;0;21,2158508300781;0;0,0980778634548187;0;;-1;5,5692458152771;0
24.11.2025 17:51:49;24,8215503692627;0;21,2160034179688;0;0,099286213517189;0;;-1;5,5885796546936;0
24.11.2025 17:51:51;24,3648815155029;0;21,2160034179688;0;0,09745953977108;0;;-1;5,5593523979187;0
24.11.2025 17:51:53;24,2382316589355;0;21,2164001464844;0;0,0969529524445534;0;;-1;5,55124664306641;0
24.11.2025 17:51:56;24,2636795043945;0;21,2166137695313;0;0,097054734826088;0;;-1;5,55287599563599;0
24.11.2025 17:51:58;24,1024417877197;0;21,2166137695313;0;0,0964097827672958;0;;-1;5,54255628585815;0
24.11.2025 17:52:01;23,9640102386475;0;21,2169494628906;0;0,0958560556173325;0;;-1;5,53369760513306;0
24.11.2025 17:52:03;24,8742198944092;0;21,2169494628906;0;0,0994969084858894;0;;-1;5,59195041656494;0
24.11.2025 17:52:05;24,7826232910156;0;21,2171325683594;0;0,0991305038332939;0;;-1;5,58281326293945;0
24.11.2025 17:52:08;24,395486831665;0;21,2173461914063;0;0,0975819751620293;0;;-1;5,5613112449646;0
24.11.2025 17:52:10;24,6475887298584;0;21,2173461914063;0;0,0985903814435005;0;;-1;5,57744550704956;0
24.11.2025 17:52:13;24,7736415863037;0;21,2178955078125;0;0,099094569683075;0;;-1;5,58551406860352;0
24.11.2025 17:52:15;24,4301891326904;0;21,2178955078125;0;0,0977207571268082;0;;-1;5,56353282928467;0
24.11.2025 17:52:17;25,0869235992432;0;21,21826171875;0;0,100347697734833;0;;-1;5,60556316375732;0
24.11.2025 17:52:20;24,5643978118896;0;21,2184448242188;0;0,0982575789093971;0;;-1;5,57212162017822;0
24.11.2025 17:52:22;25,7282905578613;0;21,2184448242188;0;0,102913193404675;0;;-1;5,64661121368408;0
24.11.2025 17:52:25;25,6270065307617;0;21,2186279296875;0;0,102508053183556;0;;-1;5,64013004302979;0
24.11.2025 17:52:27;24,6000499725342;0;21,2188110351563;0;0,0984001979231834;0;;-1;5,57440328598022;0
24.11.2025 17:52:30;23,8191509246826;0;21,2192077636719;0;0,0952766165137291;0;;-1;5,52442646026611;0
24.11.2025 17:52:32;24,0803871154785;0;21,2192077636719;0;0,0963215604424477;0;;-1;5,54114532470703;0
24.11.2025 17:52:35;24,1711654663086;0;21,2193908691406;0;0,0969307944178581;0;;-1;5,54695558547974;0
24.11.2025 17:52:37;24,7331504821777;0;21,2192077636719;0;0,098932608962059;0;;-1;5,58292198181152;0
24.11.2025 17:52:40;23,9671459197998;0;21,2197570800781;0;0,0958685725927353;0;;-1;5,53389739990234;0
24.11.2025 17:52:42;24,2410163879395;0;21,2197570800781;0;0,0969640985131264;0;;-1;5,55142641067505;0
24.11.2025 17:52:45;25,2632064819336;0;21,2199401855469;0;0,101052857935429;0;;-1;5,61117172241211;0
24.11.2025 17:52:47;24,3654518127441;0;21,2201232910156;0;0,0974618270993233;0;;-1;5,55938816070557;0
24.11.2025 17:52:50;25,2372283935547;0;21,2203063964844;0;0,100948952138424;0;;-1;5,61518430709839;0
24.11.2025 17:52:52;25,5308532714844;0;21,2203063964844;0;0,10212342441082;0;;-1;5,63397455215454;0
24.11.2025 17:52:55;24,4980392456055;0;21,2210388183594;0;0,0979921743273735;0;;-1;5,56787443161011;0
24.11.2025 17:52:57;24,3372440338135;0;21,221435546875;0;0,0973489880561829;0;;-1;5,55758428573608;0
24.11.2025 17:53:00;24,223165512085;0;21,2219848632813;0;0,0972017124295235;0;;-1;5,55028295516968;0
24.11.2025 17:53:02;24,8294696807861;0;21,2219848632813;0;0,0993179082870483;0;;-1;5,58943510055542;0
24.11.2025 17:53:05;24,0517292022705;0;21,22216796875;0;0,096206933259964;0;;-1;5,53931093215942;0
24.11.2025 17:53:07;24,5697364807129;0;21,2223815917969;0;0,0982789397239685;0;;-1;5,57246351242065;0
24.11.2025 17:53:10;22,6677474975586;0;21,2225341796875;0;0,0906710177659988;0;;-1;5,4507360458374;0
24.11.2025 17:53:12;18,7664623260498;0;21,2225341796875;0;0,0750658810138702;0;;-1;5,20105361938477;0
24.11.2025 17:53:15;14,79625415802;0;21,2229309082031;0;0,0591850243508816;0;;-1;4,94696092605591;0
24.11.2025 17:53:17;12,6202659606934;0;21,22314453125;0;0,0504810772836208;0;;-1;4,80769729614258;0
24.11.2025 17:53:20;8,91957473754883;0;21,22314453125;0;0,0356783047318459;0;;-1;4,5708532333374;0
24.11.2025 17:53:22;6,96818685531616;0;21,22314453125;0;0,0278727449476719;0;;-1;4,44596433639526;0
24.11.2025 17:53:25;4,68643188476563;0;21,2232971191406;0;0,018745731562376;0;;-1;4,29993104934692;0
24.11.2025 17:53:27;3,27856779098511;0;21,2232971191406;0;0,0131142735481262;0;;-1;4,20982789993286;0
24.11.2025 17:53:30;1,57579016685486;0;21,2232971191406;0;0,00630316277965903;0;;-1;4,1008505821228;0
24.11.2025 17:53:33;0,647249221801758;0;21,2236633300781;0;0,00258899759501219;0;;-1;4,04142379760742;0
24.11.2025 17:53:35;0,380742907524109;0;21,223876953125;0;0,00152297201566398;0;;-1;4,02436828613281;0
24.11.2025 17:53:38;0,253506600856781;0;21,2240295410156;0;0,00101402658037841;0;;-1;4,01622486114502;0
